DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e2|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e3|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e4|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e5|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e6|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e1|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e3|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e4|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e5|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e6|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e2|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e4|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e5|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e6|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e3|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e5|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e6|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e4|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e5|DDI-DrugBank.d776.s2.e6|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e5|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e5|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e5|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e5|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e6|DDI-DrugBank.d776.s2.e7|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e6|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e6|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e6|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e7|DDI-DrugBank.d776.s2.e8|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e7|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e7|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e8|DDI-DrugBank.d776.s2.e9|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e8|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s2|DDI-DrugBank.d776.s2.e9|DDI-DrugBank.d776.s2.e10|0|null
DDI-DrugBank.d776.s3|DDI-DrugBank.d776.s3.e0|DDI-DrugBank.d776.s3.e1|0|null
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e0|DDI-DrugBank.d776.s4.e1|1|mechanism
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e0|DDI-DrugBank.d776.s4.e2|1|mechanism
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e0|DDI-DrugBank.d776.s4.e3|1|mechanism
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e1|DDI-DrugBank.d776.s4.e2|0|null
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e1|DDI-DrugBank.d776.s4.e3|0|null
DDI-DrugBank.d776.s4|DDI-DrugBank.d776.s4.e2|DDI-DrugBank.d776.s4.e3|0|null
DDI-DrugBank.d776.s5|DDI-DrugBank.d776.s5.e0|DDI-DrugBank.d776.s5.e1|0|null
DDI-DrugBank.d776.s5|DDI-DrugBank.d776.s5.e0|DDI-DrugBank.d776.s5.e2|0|null
DDI-DrugBank.d776.s5|DDI-DrugBank.d776.s5.e1|DDI-DrugBank.d776.s5.e2|0|null
DDI-DrugBank.d776.s6|DDI-DrugBank.d776.s6.e0|DDI-DrugBank.d776.s6.e1|0|null
DDI-DrugBank.d776.s6|DDI-DrugBank.d776.s6.e0|DDI-DrugBank.d776.s6.e2|0|null
DDI-DrugBank.d776.s6|DDI-DrugBank.d776.s6.e1|DDI-DrugBank.d776.s6.e2|0|null
DDI-DrugBank.d776.s7|DDI-DrugBank.d776.s7.e0|DDI-DrugBank.d776.s7.e1|0|null
DDI-DrugBank.d776.s7|DDI-DrugBank.d776.s7.e0|DDI-DrugBank.d776.s7.e2|0|null
DDI-DrugBank.d776.s7|DDI-DrugBank.d776.s7.e1|DDI-DrugBank.d776.s7.e2|1|effect
DDI-DrugBank.d776.s8|DDI-DrugBank.d776.s8.e0|DDI-DrugBank.d776.s8.e1|0|null
DDI-DrugBank.d776.s10|DDI-DrugBank.d776.s10.e0|DDI-DrugBank.d776.s10.e1|0|null
DDI-DrugBank.d776.s10|DDI-DrugBank.d776.s10.e0|DDI-DrugBank.d776.s10.e2|1|mechanism
DDI-DrugBank.d776.s10|DDI-DrugBank.d776.s10.e1|DDI-DrugBank.d776.s10.e2|1|mechanism
DDI-DrugBank.d776.s11|DDI-DrugBank.d776.s11.e0|DDI-DrugBank.d776.s11.e1|0|null
DDI-DrugBank.d776.s11|DDI-DrugBank.d776.s11.e0|DDI-DrugBank.d776.s11.e2|0|null
DDI-DrugBank.d776.s11|DDI-DrugBank.d776.s11.e1|DDI-DrugBank.d776.s11.e2|0|null
DDI-DrugBank.d776.s13|DDI-DrugBank.d776.s13.e0|DDI-DrugBank.d776.s13.e1|0|null
DDI-DrugBank.d776.s13|DDI-DrugBank.d776.s13.e0|DDI-DrugBank.d776.s13.e2|1|mechanism
DDI-DrugBank.d776.s13|DDI-DrugBank.d776.s13.e1|DDI-DrugBank.d776.s13.e2|1|mechanism
DDI-DrugBank.d776.s14|DDI-DrugBank.d776.s14.e0|DDI-DrugBank.d776.s14.e1|0|null
DDI-DrugBank.d776.s14|DDI-DrugBank.d776.s14.e0|DDI-DrugBank.d776.s14.e2|0|null
DDI-DrugBank.d776.s14|DDI-DrugBank.d776.s14.e1|DDI-DrugBank.d776.s14.e2|0|null
DDI-DrugBank.d776.s16|DDI-DrugBank.d776.s16.e0|DDI-DrugBank.d776.s16.e1|0|null
DDI-DrugBank.d776.s16|DDI-DrugBank.d776.s16.e0|DDI-DrugBank.d776.s16.e2|1|mechanism
DDI-DrugBank.d776.s16|DDI-DrugBank.d776.s16.e1|DDI-DrugBank.d776.s16.e2|1|mechanism
DDI-DrugBank.d776.s17|DDI-DrugBank.d776.s17.e0|DDI-DrugBank.d776.s17.e1|1|mechanism
DDI-DrugBank.d776.s18|DDI-DrugBank.d776.s18.e0|DDI-DrugBank.d776.s18.e1|0|null
DDI-DrugBank.d776.s18|DDI-DrugBank.d776.s18.e0|DDI-DrugBank.d776.s18.e2|1|mechanism
DDI-DrugBank.d776.s18|DDI-DrugBank.d776.s18.e1|DDI-DrugBank.d776.s18.e2|1|mechanism
DDI-DrugBank.d776.s19|DDI-DrugBank.d776.s19.e0|DDI-DrugBank.d776.s19.e1|0|null
DDI-DrugBank.d776.s19|DDI-DrugBank.d776.s19.e0|DDI-DrugBank.d776.s19.e2|0|null
DDI-DrugBank.d776.s19|DDI-DrugBank.d776.s19.e1|DDI-DrugBank.d776.s19.e2|0|null
DDI-DrugBank.d776.s20|DDI-DrugBank.d776.s20.e0|DDI-DrugBank.d776.s20.e1|0|null
DDI-DrugBank.d776.s20|DDI-DrugBank.d776.s20.e0|DDI-DrugBank.d776.s20.e2|0|null
DDI-DrugBank.d776.s20|DDI-DrugBank.d776.s20.e1|DDI-DrugBank.d776.s20.e2|1|effect
DDI-DrugBank.d776.s22|DDI-DrugBank.d776.s22.e0|DDI-DrugBank.d776.s22.e1|0|null
DDI-DrugBank.d776.s22|DDI-DrugBank.d776.s22.e0|DDI-DrugBank.d776.s22.e2|0|null
DDI-DrugBank.d776.s22|DDI-DrugBank.d776.s22.e1|DDI-DrugBank.d776.s22.e2|0|null
DDI-DrugBank.d776.s23|DDI-DrugBank.d776.s23.e0|DDI-DrugBank.d776.s23.e1|1|mechanism
DDI-DrugBank.d776.s24|DDI-DrugBank.d776.s24.e0|DDI-DrugBank.d776.s24.e1|0|null
DDI-DrugBank.d776.s25|DDI-DrugBank.d776.s25.e0|DDI-DrugBank.d776.s25.e1|0|null
DDI-DrugBank.d776.s25|DDI-DrugBank.d776.s25.e0|DDI-DrugBank.d776.s25.e2|0|null
DDI-DrugBank.d776.s25|DDI-DrugBank.d776.s25.e1|DDI-DrugBank.d776.s25.e2|0|null
DDI-DrugBank.d776.s26|DDI-DrugBank.d776.s26.e0|DDI-DrugBank.d776.s26.e1|0|null
DDI-DrugBank.d776.s26|DDI-DrugBank.d776.s26.e0|DDI-DrugBank.d776.s26.e2|0|null
DDI-DrugBank.d776.s26|DDI-DrugBank.d776.s26.e1|DDI-DrugBank.d776.s26.e2|0|null
DDI-DrugBank.d776.s27|DDI-DrugBank.d776.s27.e0|DDI-DrugBank.d776.s27.e1|1|effect
DDI-DrugBank.d776.s28|DDI-DrugBank.d776.s28.e0|DDI-DrugBank.d776.s28.e1|0|null
DDI-DrugBank.d776.s28|DDI-DrugBank.d776.s28.e0|DDI-DrugBank.d776.s28.e2|0|null
DDI-DrugBank.d776.s28|DDI-DrugBank.d776.s28.e1|DDI-DrugBank.d776.s28.e2|1|advise
DDI-DrugBank.d776.s31|DDI-DrugBank.d776.s31.e0|DDI-DrugBank.d776.s31.e1|0|null
DDI-DrugBank.d776.s31|DDI-DrugBank.d776.s31.e0|DDI-DrugBank.d776.s31.e2|0|null
DDI-DrugBank.d776.s31|DDI-DrugBank.d776.s31.e1|DDI-DrugBank.d776.s31.e2|0|null
DDI-DrugBank.d776.s32|DDI-DrugBank.d776.s32.e0|DDI-DrugBank.d776.s32.e1|0|null
DDI-DrugBank.d776.s33|DDI-DrugBank.d776.s33.e0|DDI-DrugBank.d776.s33.e1|0|null
DDI-DrugBank.d776.s33|DDI-DrugBank.d776.s33.e0|DDI-DrugBank.d776.s33.e2|0|null
DDI-DrugBank.d776.s33|DDI-DrugBank.d776.s33.e1|DDI-DrugBank.d776.s33.e2|0|null
DDI-DrugBank.d776.s34|DDI-DrugBank.d776.s34.e0|DDI-DrugBank.d776.s34.e1|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e0|DDI-DrugBank.d776.s35.e1|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e0|DDI-DrugBank.d776.s35.e2|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e0|DDI-DrugBank.d776.s35.e3|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e1|DDI-DrugBank.d776.s35.e2|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e1|DDI-DrugBank.d776.s35.e3|0|null
DDI-DrugBank.d776.s35|DDI-DrugBank.d776.s35.e2|DDI-DrugBank.d776.s35.e3|0|null
DDI-DrugBank.d776.s36|DDI-DrugBank.d776.s36.e0|DDI-DrugBank.d776.s36.e1|0|null
DDI-DrugBank.d776.s36|DDI-DrugBank.d776.s36.e0|DDI-DrugBank.d776.s36.e2|0|null
DDI-DrugBank.d776.s36|DDI-DrugBank.d776.s36.e1|DDI-DrugBank.d776.s36.e2|0|null
DDI-DrugBank.d776.s37|DDI-DrugBank.d776.s37.e0|DDI-DrugBank.d776.s37.e1|0|null
DDI-DrugBank.d776.s37|DDI-DrugBank.d776.s37.e0|DDI-DrugBank.d776.s37.e2|0|null
DDI-DrugBank.d776.s37|DDI-DrugBank.d776.s37.e1|DDI-DrugBank.d776.s37.e2|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e0|DDI-DrugBank.d776.s38.e1|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e0|DDI-DrugBank.d776.s38.e2|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e0|DDI-DrugBank.d776.s38.e3|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e0|DDI-DrugBank.d776.s38.e4|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e0|DDI-DrugBank.d776.s38.e5|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e1|DDI-DrugBank.d776.s38.e2|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e1|DDI-DrugBank.d776.s38.e3|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e1|DDI-DrugBank.d776.s38.e4|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e1|DDI-DrugBank.d776.s38.e5|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e2|DDI-DrugBank.d776.s38.e3|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e2|DDI-DrugBank.d776.s38.e4|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e2|DDI-DrugBank.d776.s38.e5|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e3|DDI-DrugBank.d776.s38.e4|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e3|DDI-DrugBank.d776.s38.e5|0|null
DDI-DrugBank.d776.s38|DDI-DrugBank.d776.s38.e4|DDI-DrugBank.d776.s38.e5|0|null
DDI-DrugBank.d776.s39|DDI-DrugBank.d776.s39.e0|DDI-DrugBank.d776.s39.e1|0|null
DDI-DrugBank.d776.s40|DDI-DrugBank.d776.s40.e0|DDI-DrugBank.d776.s40.e1|0|null
DDI-DrugBank.d776.s40|DDI-DrugBank.d776.s40.e0|DDI-DrugBank.d776.s40.e2|0|null
DDI-DrugBank.d776.s40|DDI-DrugBank.d776.s40.e1|DDI-DrugBank.d776.s40.e2|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e0|DDI-DrugBank.d776.s41.e1|1|mechanism
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e0|DDI-DrugBank.d776.s41.e2|1|mechanism
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e0|DDI-DrugBank.d776.s41.e3|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e0|DDI-DrugBank.d776.s41.e4|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e0|DDI-DrugBank.d776.s41.e5|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e1|DDI-DrugBank.d776.s41.e2|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e1|DDI-DrugBank.d776.s41.e3|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e1|DDI-DrugBank.d776.s41.e4|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e1|DDI-DrugBank.d776.s41.e5|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e2|DDI-DrugBank.d776.s41.e3|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e2|DDI-DrugBank.d776.s41.e4|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e2|DDI-DrugBank.d776.s41.e5|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e3|DDI-DrugBank.d776.s41.e4|0|null
DDI-DrugBank.d776.s41|DDI-DrugBank.d776.s41.e3|DDI-DrugBank.d776.s41.e5|0|null
